order_id,date,category,region,channel,customer_segment,price,quantity,discount_pct,revenue,profit,customer_id
ORD-13796,2023-07-15,Home & Garden,Central,Online,Standard,436.34,1,5,414.52,122.27,CUST-2345
ORD-13797,2024-03-25,Beauty,North,Online,Budget,35.96,1,0,35.96,9.33,CUST-2850
ORD-13798,2023-12-04,Clothing,South,Mobile App,Budget,109.59,3,20,263.02,69.54,CUST-1263
ORD-13799,2023-08-26,Clothing,North,Mobile App,Budget,79.43,5,15,337.58,97.85,CUST-2120
ORD-13800,2024-07-16,Electronics,North,Online,Premium,431.96,3,10,1166.29,117.05,CUST-1778
ORD-13801,2022-10-01,Home & Garden,West,Mobile App,Premium,430.74,1,0,430.74,109.91,CUST-1009
ORD-13802,2022-10-10,Books,South,In-Store,Budget,15.04,4,0,60.16,16.43,CUST-1551
ORD-13803,2024-04-25,Beauty,South,In-Store,Budget,119.35,1,15,101.45,30.66,CUST-1981
ORD-13804,2024-11-15,Electronics,South,In-Store,Standard,658.62,1,0,658.62,213.71,CUST-1270
ORD-13805,2023-09-05,Clothing,West,Online,Standard,140.49,2,15,238.83,29.52,CUST-2312
ORD-13806,2023-10-05,Home & Garden,South,Online,Budget,238.2,2,10,428.76,97.0,CUST-1315
ORD-13807,2023-03-22,Sports,South,In-Store,Budget,83.83,1,10,75.45,18.18,CUST-2586
ORD-13808,2023-02-16,Clothing,East,In-Store,Premium,137.45,1,5,130.58,28.73,CUST-1679
ORD-13809,2023-03-06,Home & Garden,West,In-Store,Standard,261.83,2,15,445.11,142.08,CUST-2981
ORD-13810,2023-08-19,Sports,South,Online,Premium,212.86,2,10,383.15,68.0,CUST-1110
ORD-13811,2023-12-09,Books,West,Mobile App,Budget,17.14,1,5,16.28,2.71,CUST-1715
ORD-13812,2022-09-29,Books,North,Mobile App,Budget,15.08,-1,5,14.33,3.26,CUST-1637
ORD-13813,2022-12-31,Clothing,Central,In-Store,Budget,86.94,1,10,78.25,11.97,CUST-1216
ORD-13814,2024-10-28,Books,East,Mobile App,Budget,52.34,2,5,99.45,26.06,CUST-1713
ORD-13815,2023-10-23,Beauty,South,In-Store,Premium,55.6,1,0,55.6,12.85,CUST-2261
ORD-13816,2022-08-25,Sports,North,Mobile App,Budget,275.4,1,20,220.32,47.48,CUST-1772
ORD-13817,2023-12-23,Beauty,Central,Mobile App,Premium,71.81,3,0,215.43,65.59,CUST-2773
ORD-13818,2024-09-10,Beauty,Central,In-Store,Standard,93.04,1,0,93.04,11.62,CUST-1517
ORD-13819,2024-05-04,Home & Garden,Central,Mobile App,Premium,499.43,1,5,474.46,139.44,CUST-2464
ORD-13820,2024-12-29,Electronics,West,In-Store,Standard,680.93,1,5,646.88,79.35,CUST-2981
ORD-13821,2023-08-09,Electronics,East,Online,Budget,913.53,2,0,1827.06,316.5,CUST-1137
ORD-13822,2024-05-15,Electronics,South,Mobile App,Premium,1100.45,1,5,1045.43,114.03,CUST-1274
ORD-13823,2022-01-27,Electronics,Central,In-Store,Standard,1192.47,1,0,1192.47,371.42,CUST-2272
ORD-13824,2024-12-06,Sports,North,Mobile App,Premium,162.76,3,15,415.04,85.44,CUST-1851
ORD-13825,2022-08-07,Books,Central,Mobile App,Budget,34.82,1,5,33.08,5.31,CUST-1495
ORD-13826,2022-02-21,Clothing,East,Mobile App,Budget,82.74,4,0,330.96,94.04,CUST-1353
ORD-13827,2024-02-20,Books,East,In-Store,Premium,18.49,3,10,49.92,5.69,CUST-2878
ORD-13828,2022-10-25,Home & Garden,North,In-Store,Budget,64.29,1,0,64.29,17.67,CUST-1257
ORD-13829,2022-04-19,Beauty,East,Mobile App,Premium,82.01,1,0,82.01,22.57,CUST-1265
ORD-13830,2022-04-26,Books,South,In-Store,Standard,35.28,1,20,28.22,2.84,CUST-1425
ORD-13831,2023-02-14,Home & Garden,South,Online,Budget,115.7,2,0,231.4,60.72,CUST-1750
ORD-13832,2023-07-01,Clothing,West,Online,Premium,91.65,1,5,87.07,12.61,CUST-1677
ORD-13833,2022-11-26,Home & Garden,South,In-Store,Premium,88.11,1,10,79.3,9.68,CUST-1972
ORD-13834,2023-08-10,Books,East,Mobile App,Standard,14.8,1,0,14.8,3.36,CUST-1347
ORD-13835,2023-05-29,Clothing,West,Online,Premium,89.92,2,10,161.86,49.45,CUST-1525
ORD-13836,2022-10-27,Electronics,West,Online,Premium,187.31,1,10,168.58,32.04,CUST-1462
ORD-13837,2022-05-08,Sports,South,Online,Standard,254.8,1,0,254.8,59.29,CUST-1105
ORD-13838,2023-08-28,Clothing,South,Online,Standard,111.18,1,0,111.18,26.75,CUST-1749
ORD-13839,2023-02-22,Books,Central,In-Store,Premium,57.4,1,5,54.53,13.5,CUST-2254
ORD-13840,2022-03-08,Beauty,East,Mobile App,Standard,88.94,1,5,84.49,16.68,CUST-2000
ORD-13841,2024-01-05,Beauty,South,In-Store,Budget,109.6,1,15,93.16,14.03,CUST-1795
ORD-13842,2024-07-15,Clothing,North,In-Store,Standard,20.17,2,0,40.34,6.57,CUST-1031
ORD-13843,2022-07-29,Books,North,Mobile App,Standard,25.32,2,0,50.64,14.96,CUST-1661
ORD-13844,2023-04-05,Clothing,South,Online,Premium,116.28,1,5,110.47,34.95,CUST-1592
ORD-13845,2024-03-07,Books,North,In-Store,Budget,17.45,1,0,17.45,3.49,CUST-1961
ORD-13846,2023-05-02,Books,North,In-Store,Budget,51.58,1,10,46.42,9.07,CUST-1301
ORD-13847,2024-11-12,Books,South,Mobile App,Standard,51.33,5,0,256.65,51.19,CUST-2391
ORD-13848,2023-08-13,Sports,East,In-Store,Premium,346.09,5,0,1730.45,173.9,CUST-1298
ORD-13849,2022-04-07,Clothing,North,Online,Premium,67.02,2,0,134.04,21.44,CUST-1197
ORD-13850,2024-02-21,Beauty,South,In-Store,Premium,36.7,1,15,31.2,4.46,CUST-2312
ORD-13851,2024-03-04,Sports,Central,In-Store,Standard,244.77,1,0,244.77,81.51,CUST-1238
ORD-13852,2024-05-03,Sports,East,In-Store,Budget,263.58,1,5,250.4,61.87,CUST-1999
ORD-13853,2023-10-03,Clothing,West,In-Store,Budget,163.97,1,15,139.37,32.66,CUST-2912
ORD-13854,2022-04-21,Electronics,North,Mobile App,Premium,531.05,1,15,451.39,45.53,CUST-1803
ORD-13855,2022-01-27,Electronics,East,In-Store,Standard,408.28,4,0,1633.12,215.92,CUST-2719
ORD-13856,2023-05-30,Beauty,Central,Online,Standard,111.36,1,5,105.79,35.24,CUST-1657
ORD-13857,2023-02-20,Beauty,South,Mobile App,Standard,123.63,2,5,234.9,65.05,CUST-1397
ORD-13858,2024-06-26,Home & Garden,South,Mobile App,Premium,473.98,1,0,473.98,67.09,CUST-1403
ORD-13859,2023-04-07,Sports,South,In-Store,Budget,220.77,3,0,662.31,221.68,CUST-1057
ORD-13860,2024-01-24,Electronics,North,Mobile App,Budget,554.02,1,0,554.02,135.86,CUST-1196
ORD-13861,2023-02-07,Electronics,South,In-Store,Standard,1198.6,1,0,1198.6,221.26,CUST-1794
ORD-13862,2023-02-01,Home & Garden,East,Online,Standard,229.75,1,10,206.78,54.02,CUST-1849
ORD-13863,2023-08-26,Clothing,North,In-Store,Premium,183.6,2,5,348.84,51.38,CUST-2759
ORD-13864,2024-07-08,Sports,West,Mobile App,Budget,153.25,3,10,413.78,137.5,CUST-2931
ORD-13865,2022-12-30,Clothing,South,Online,Budget,124.85,3,0,374.55,122.26,CUST-2308
ORD-13866,2022-06-02,Home & Garden,South,In-Store,Standard,376.12,1,5,357.31,86.68,CUST-1264
ORD-13867,2023-01-18,Home & Garden,North,Mobile App,Standard,124.12,2,10,223.42,23.12,CUST-2234
ORD-13868,2022-12-22,Sports,East,Online,Budget,330.02,2,0,660.04,178.42,CUST-2269
ORD-13869,2024-11-18,Sports,Central,Mobile App,Standard,61.74,2,10,111.13,37.62,CUST-2170
ORD-13870,2022-09-02,Clothing,South,In-Store,Premium,44.55,-3,5,126.97,42.49,CUST-2387
ORD-13871,2024-02-12,Clothing,North,Mobile App,Budget,142.97,3,5,407.46,112.74,CUST-1127
ORD-13872,2022-03-25,Clothing,South,In-Store,Budget,180.59,4,0,722.36,146.36,CUST-1835
ORD-13873,2024-05-27,Home & Garden,North,Mobile App,Standard,231.16,4,5,878.41,260.44,CUST-2164
ORD-13874,2023-07-26,Home & Garden,East,Online,Budget,210.11,1,0,210.11,43.3,CUST-1319
ORD-13875,2023-06-26,Clothing,North,In-Store,Premium,24.22,1,15,20.59,5.83,CUST-1611
ORD-13876,2022-09-24,Electronics,North,In-Store,Premium,1061.9,2,15,1805.23,560.13,CUST-2821
ORD-13877,2022-11-26,Electronics,West,Mobile App,Premium,1033.97,1,10,930.57,103.06,CUST-2332
ORD-13878,2023-06-07,Electronics,South,Online,Standard,1105.87,2,15,1879.98,359.62,CUST-1334
ORD-13879,2022-01-12,Books,West,In-Store,Budget,46.36,3,0,139.08,29.35,CUST-2282
ORD-13880,2023-11-08,Clothing,West,Mobile App,Budget,140.24,1,0,140.24,28.52,CUST-1061
ORD-13881,2024-08-13,Home & Garden,East,Mobile App,Premium,238.2,1,0,238.2,27.94,CUST-1761
ORD-13882,2022-11-14,Beauty,Central,Mobile App,Premium,64.84,2,15,110.23,13.91,CUST-1052
ORD-13883,2022-03-23,Electronics,South,Mobile App,Premium,443.44,2,10,798.19,211.1,CUST-2408
ORD-13884,2022-11-11,Clothing,Central,Online,Premium,32.85,3,0,98.55,23.9,CUST-2460
ORD-13885,2023-10-23,Beauty,East,Mobile App,Premium,144.07,1,15,122.46,14.87,CUST-1153
ORD-13886,2022-04-15,Home & Garden,West,Mobile App,Standard,29.17,1,10,26.25,4.05,CUST-1079
ORD-13887,2023-09-09,Clothing,North,In-Store,Budget,89.67,1,5,85.19,29.11,CUST-1466
ORD-13888,2024-10-01,Electronics,West,In-Store,Premium,512.84,1,5,487.2,117.76,CUST-2403
ORD-13889,2024-01-04,Electronics,North,Online,Budget,313.89,1,0,313.89,61.86,CUST-1889
ORD-13890,2022-05-30,Sports,East,Online,Premium,90.31,2,10,162.56,26.66,CUST-1804
ORD-13891,2023-10-13,Beauty,West,Online,Standard,24.71,3,20,59.3,6.08,CUST-1712
ORD-13892,2024-12-12,Clothing,North,In-Store,Premium,58.78,3,0,176.34,26.45,CUST-1659
ORD-13893,2023-03-27,Books,North,Mobile App,Budget,46.15,2,20,73.84,13.31,CUST-1894
ORD-13894,2023-01-12,Home & Garden,South,Online,Standard,363.82,1,5,345.63,92.82,CUST-1079
ORD-13895,2024-12-02,Books,North,Mobile App,Premium,13.15,1,15,11.18,3.17,CUST-2933
ORD-13896,2022-05-20,Sports,North,Online,Budget,314.89,3,10,850.2,90.49,CUST-2764
ORD-13897,2024-10-31,Home & Garden,South,Mobile App,Budget,317.8,4,0,1271.2,378.61,CUST-1916
ORD-13898,2022-11-23,Sports,South,In-Store,Standard,346.61,1,0,346.61,96.18,CUST-2302
ORD-13899,2024-05-01,Clothing,West,Online,Budget,54.51,2,10,98.12,13.46,CUST-2918
ORD-13900,2024-04-06,Home & Garden,North,Online,Standard,359.27,2,15,610.76,189.31,CUST-1143
ORD-13901,2022-07-08,Beauty,East,Online,Premium,143.31,1,5,136.14,18.23,CUST-2507
ORD-13902,2023-12-17,Electronics,North,Online,Standard,597.37,1,5,567.5,89.89,CUST-1006
ORD-13903,2023-03-30,Books,East,Online,Budget,34.56,4,0,138.24,15.68,CUST-2422
ORD-13904,2023-03-13,Electronics,North,Mobile App,Premium,1054.3,1,10,948.87,117.92,CUST-2375
ORD-13905,2023-11-11,Sports,West,Online,Budget,118.36,1,0,118.36,32.86,CUST-2662
ORD-13906,2023-11-10,Beauty,Central,In-Store,Budget,145.4,2,10,261.72,51.12,CUST-1866
ORD-13907,2024-01-09,Sports,Central,Online,Budget,315.96,5,15,1342.83,140.96,CUST-2163
ORD-13908,2023-08-25,Clothing,West,Online,Budget,52.5,2,15,89.25,19.58,CUST-1854
ORD-13909,2023-03-24,Books,West,In-Store,Budget,19.88,3,0,59.64,14.66,CUST-1828
ORD-13910,2024-12-22,Beauty,North,Mobile App,Premium,99.99,1,0,99.99,27.9,CUST-1695
ORD-13911,2024-08-30,Electronics,South,In-Store,Premium,1023.05,1,5,971.9,230.44,CUST-2416
ORD-13912,2022-01-19,Sports,West,In-Store,Standard,291.14,3,10,786.08,147.68,CUST-2638
ORD-13913,2022-08-23,Home & Garden,North,In-Store,Premium,52.75,2,0,105.5,12.33,CUST-1761
ORD-13914,2023-12-10,Books,West,Online,Budget,8.67,1,5,8.24,2.79,CUST-1240
ORD-13915,2024-07-01,Beauty,West,In-Store,Budget,116.73,2,10,210.11,68.29,CUST-1539
ORD-13916,2023-05-08,Clothing,North,Online,Standard,129.78,1,10,116.8,14.42,CUST-1891
ORD-13917,2023-05-15,Books,West,In-Store,Budget,30.82,1,20,24.66,8.61,CUST-2783
ORD-13918,2022-03-23,Electronics,South,Online,Budget,359.03,4,0,1436.12,303.66,CUST-1659
ORD-13919,2023-10-20,Clothing,North,Online,Standard,29.44,2,10,52.99,10.51,CUST-2015
ORD-13920,2024-02-21,Sports,South,In-Store,Premium,134.18,1,15,114.05,36.57,CUST-2819
ORD-13921,2022-08-21,Clothing,South,In-Store,Premium,76.79,1,10,69.11,23.82,CUST-2061
ORD-13922,2024-03-01,Beauty,Central,Online,Premium,24.65,1,5,23.42,6.81,CUST-1236
ORD-13923,2023-06-10,Beauty,North,In-Store,Premium,10.43,2,10,18.77,1.9,CUST-2223
ORD-13924,2023-08-03,Beauty,East,Online,Standard,105.95,1,5,100.65,22.37,CUST-1816
ORD-13925,2022-02-20,Beauty,East,Online,Budget,21.81,1,15,18.54,3.06,CUST-1591
ORD-13926,2024-11-24,Beauty,South,Mobile App,Premium,114.28,2,15,194.28,54.28,CUST-1954
ORD-13927,2024-02-07,Home & Garden,North,Online,Budget,349.56,4,0,1398.24,176.41,CUST-1781
ORD-13928,2024-11-19,Books,East,Mobile App,Premium,9.01,3,5,25.68,4.51,CUST-2849
ORD-13929,2024-11-07,Beauty,Central,Mobile App,Premium,22.74,2,0,45.48,10.7,CUST-2740
ORD-13930,2024-07-01,Electronics,Central,Online,Premium,351.57,2,20,562.51,105.79,CUST-1477
ORD-13931,2024-09-23,Home & Garden,South,Mobile App,Budget,277.43,2,5,527.12,156.15,CUST-2573
ORD-13932,2022-03-31,Beauty,Central,In-Store,Standard,71.76,1,10,64.58,16.89,CUST-1695
ORD-13933,2023-08-31,Sports,South,Mobile App,Standard,108.52,2,5,206.19,43.44,CUST-1368
ORD-13934,2023-01-30,Electronics,East,Online,Premium,896.0,1,0,896.0,298.48,CUST-1604
ORD-13935,2023-10-19,Sports,North,In-Store,Standard,174.81,5,0,874.05,102.57,CUST-1825
ORD-13936,2024-11-18,Books,West,In-Store,Budget,46.23,3,15,117.89,23.84,CUST-2813
ORD-13937,2022-06-18,Electronics,East,Mobile App,Premium,802.77,2,0,1605.54,285.16,CUST-2547
ORD-13938,2022-07-16,Electronics,East,Mobile App,Standard,755.47,2,0,1510.94,416.43,CUST-2282
ORD-13939,2022-12-09,Sports,South,Mobile App,Standard,151.28,2,15,257.18,61.11,CUST-1772
ORD-13940,2024-12-28,Books,Central,Mobile App,Standard,58.96,5,5,280.06,29.59,CUST-1089
ORD-13941,2022-01-16,Books,South,Online,Standard,15.15,2,10,27.27,9.46,CUST-2357
ORD-13942,2022-05-15,Books,North,In-Store,Budget,56.65,1,0,56.65,18.3,CUST-2079
ORD-13943,2023-03-08,Home & Garden,South,Online,Standard,352.57,2,15,599.37,71.28,CUST-2657
ORD-13944,2023-03-13,Books,East,Online,Budget,24.57,1,5,23.34,5.85,CUST-1427
ORD-13945,2024-05-18,Beauty,East,Online,Standard,37.9,1,5,36.0,6.34,CUST-1048
ORD-13946,2022-08-01,Beauty,East,Mobile App,Premium,74.1,4,0,296.4,92.19,CUST-2331
ORD-13947,2023-02-26,Electronics,North,In-Store,Premium,896.54,1,5,851.71,180.4,CUST-2990
ORD-13948,2024-06-10,Books,North,Mobile App,Premium,46.99,1,15,39.94,10.35,CUST-1803
ORD-13949,2022-05-28,Home & Garden,East,Online,Standard,431.43,1,20,345.14,40.38,CUST-2565
ORD-13950,2022-11-11,Books,North,Mobile App,Standard,51.07,3,10,137.89,18.95,CUST-2041
ORD-13951,2022-02-18,Home & Garden,East,Mobile App,Standard,442.27,3,10,1194.13,406.22,CUST-1153
ORD-13952,2024-07-29,Clothing,West,Online,Standard,99.85,1,5,94.86,18.06,CUST-2782
ORD-13953,2023-11-11,Clothing,North,Mobile App,Premium,184.23,1,5,175.02,28.66,CUST-1125
ORD-13954,2022-03-19,Electronics,East,Mobile App,Budget,1016.47,2,0,2032.94,547.17,CUST-2885
ORD-13955,2022-06-29,Clothing,West,In-Store,Standard,96.79,1,5,91.95,23.58,CUST-1533
ORD-13956,2022-05-31,Books,South,In-Store,Standard,8.01,1,15,6.81,1.48,CUST-2349
ORD-13957,2022-04-22,Beauty,West,In-Store,Premium,132.93,3,5,378.85,111.93,CUST-2167
ORD-13958,2022-12-31,Books,East,Mobile App,Standard,19.58,2,5,37.2,7.33,CUST-1028
ORD-13959,2023-05-31,Home & Garden,Central,In-Store,Standard,128.67,1,5,122.24,27.81,CUST-2270
ORD-13960,2022-05-25,Books,Central,In-Store,Standard,26.62,1,10,23.96,6.16,CUST-1068
ORD-13961,2023-04-12,Sports,South,Mobile App,Budget,149.39,4,5,567.68,113.21,CUST-2571
ORD-13962,2023-06-14,Clothing,Central,Online,Standard,147.43,5,0,737.15,177.32,CUST-1127
ORD-13963,2024-04-14,Clothing,West,Online,Standard,69.06,1,5,65.61,21.4,CUST-2575
ORD-13964,2024-03-05,Books,Central,Mobile App,Budget,43.86,1,10,39.47,10.35,CUST-2356
ORD-13965,2024-07-12,Sports,East,Online,Premium,199.81,2,5,379.64,67.46,CUST-2260
ORD-13966,2024-04-08,Clothing,Central,Mobile App,Standard,,3,10,489.94,114.6,CUST-2438
ORD-13967,2024-06-05,Electronics,West,In-Store,Premium,910.21,2,10,1638.38,392.38,CUST-2819
ORD-13968,2023-10-10,Clothing,North,Online,Standard,181.49,1,10,163.34,36.25,CUST-1912
ORD-13969,2022-02-04,Electronics,West,Online,Premium,727.36,1,10,654.62,153.35,CUST-2516
ORD-13970,2024-03-08,Electronics,South,Online,Standard,663.23,1,5,630.07,76.52,CUST-1041
ORD-13971,2022-08-31,Beauty,West,Mobile App,Premium,107.82,5,15,458.23,111.03,CUST-1868
ORD-13972,2024-12-31,Beauty,West,In-Store,Standard,33.75,2,10,60.75,15.45,CUST-1352
ORD-13973,2022-01-13,Clothing,South,Online,Standard,188.43,1,0,188.43,33.54,CUST-2011
ORD-13974,2022-05-10,Books,North,In-Store,Standard,29.05,5,15,123.46,25.42,CUST-1188
ORD-13975,2022-04-04,Sports,East,Mobile App,Premium,264.2,2,5,501.98,107.96,CUST-1393
ORD-13976,2022-05-29,Clothing,South,In-Store,Premium,192.19,5,5,912.9,103.88,CUST-1456
ORD-13977,2024-01-03,Books,North,Online,Standard,48.42,1,0,48.42,6.4,CUST-2793
ORD-13978,2024-10-26,Sports,East,Online,Standard,143.01,5,15,607.79,204.92,CUST-1188
ORD-13979,2022-08-06,Electronics,Central,Online,Premium,971.3,5,5,4613.68,491.37,CUST-1429
ORD-13980,2023-08-17,Home & Garden,West,In-Store,Premium,62.14,3,15,158.46,27.64,CUST-1714
ORD-13981,2023-09-10,Sports,South,Mobile App,Premium,145.9,1,0,145.9,27.75,CUST-1067
ORD-13982,2022-06-27,Home & Garden,North,In-Store,Budget,63.61,1,0,63.61,12.78,CUST-2205
ORD-13983,2023-07-31,Electronics,North,Mobile App,Standard,851.95,1,5,809.35,253.41,CUST-1003
ORD-13984,2024-06-15,Books,East,Online,Standard,26.74,2,10,48.13,9.26,CUST-1627
ORD-13985,2024-02-21,Sports,Central,Mobile App,Premium,164.09,3,15,418.43,124.02,CUST-1894
ORD-13986,2024-03-20,Books,East,Mobile App,Budget,34.03,1,5,32.33,9.96,CUST-2794
ORD-13987,2022-03-05,Home & Garden,West,Online,Budget,71.78,2,15,122.03,18.12,CUST-1285
ORD-13988,2024-08-28,Sports,East,Online,Budget,262.66,1,10,236.39,25.0,CUST-2248
ORD-13989,2022-11-17,Clothing,South,Mobile App,Budget,175.48,3,0,526.44,161.82,CUST-1698
ORD-13990,2024-12-28,Electronics,South,Mobile App,Standard,202.64,2,5,385.02,125.1,CUST-1275
ORD-13991,2023-03-27,Books,Central,Online,Budget,53.49,1,15,45.47,7.0,CUST-2549
ORD-13992,2022-10-07,Books,East,Mobile App,Standard,50.67,-2,10,91.21,10.05,CUST-2925
ORD-13993,2024-03-11,Clothing,West,Mobile App,Premium,73.65,5,0,368.25,88.27,CUST-2945
ORD-13994,2023-08-28,Beauty,East,In-Store,Budget,43.25,1,20,34.6,3.73,CUST-1034
ORD-13995,2022-10-23,Clothing,South,In-Store,Premium,34.26,2,0,68.52,20.9,CUST-2875
ORD-13996,2023-09-03,Beauty,East,In-Store,Budget,60.08,1,0,60.08,17.05,CUST-1680
ORD-13997,2024-02-04,Sports,Central,Mobile App,Premium,257.29,2,5,488.85,64.78,CUST-2221
ORD-13998,2022-01-23,Beauty,South,In-Store,Standard,63.05,5,15,267.96,80.34,CUST-1134
ORD-13999,2022-10-17,Books,East,Mobile App,Standard,,1,20,26.79,6.49,CUST-2110
ORD-14000,2022-09-10,Books,North,In-Store,Budget,40.99,3,0,122.97,29.82,CUST-1027
ORD-14001,2022-03-27,Electronics,North,Mobile App,Standard,262.79,1,15,223.37,68.36,CUST-1597
ORD-14002,2022-01-11,Books,West,Online,Premium,18.93,1,5,17.98,6.22,CUST-1120
ORD-14003,2024-03-18,Home & Garden,North,In-Store,Premium,16.45,2,0,32.9,4.25,CUST-1366
ORD-14004,2022-06-24,Sports,Central,Mobile App,Budget,322.9,1,5,306.75,43.93,CUST-2758
ORD-14005,2023-09-17,Beauty,Central,In-Store,Premium,88.63,5,10,398.83,93.68,CUST-1542
ORD-14006,2023-03-07,Sports,West,Mobile App,Budget,179.43,2,10,322.97,58.35,CUST-1430
ORD-14007,2023-12-06,Sports,East,Online,Premium,86.12,1,10,77.51,25.04,CUST-2867
ORD-14008,2023-03-10,Books,Central,Online,Budget,,1,0,41.29,5.14,CUST-1811
ORD-14009,2024-04-25,Clothing,South,Online,Budget,166.58,1,5,158.25,16.88,CUST-2871
ORD-14010,2024-11-15,Clothing,South,Mobile App,Standard,169.84,2,15,288.73,56.21,CUST-1295
ORD-14011,2022-10-19,Sports,East,Mobile App,Budget,246.22,1,10,221.6,59.66,CUST-1664
ORD-14012,2022-11-26,Books,North,Online,Standard,33.17,3,5,94.53,28.81,CUST-1965
ORD-14013,2023-01-12,Books,East,Mobile App,Standard,18.72,1,0,18.72,6.4,CUST-1420
ORD-14014,2023-03-29,Electronics,North,Mobile App,Budget,876.5,1,5,832.67,280.48,CUST-1714
ORD-14015,2023-06-02,Clothing,South,Mobile App,Budget,144.45,1,0,144.45,25.98,CUST-1791
ORD-14016,2023-02-02,Books,North,Mobile App,Budget,11.9,4,0,47.6,16.28,CUST-1276
ORD-14017,2022-08-23,Home & Garden,East,Online,Standard,345.78,2,5,656.98,82.7,CUST-1669
ORD-14018,2023-01-07,Beauty,East,Online,Premium,133.77,2,0,267.54,48.37,CUST-2358
ORD-14019,2022-04-22,Electronics,North,Mobile App,Premium,1158.99,3,10,3129.27,1077.65,CUST-2354
ORD-14020,2024-08-02,Clothing,North,In-Store,Budget,43.26,1,5,41.1,5.22,CUST-2985
ORD-14021,2022-05-30,Clothing,South,Mobile App,Standard,62.15,1,10,55.94,13.97,CUST-2665
ORD-14022,2023-08-19,Beauty,North,Mobile App,Budget,20.7,1,10,18.63,3.79,CUST-1123
ORD-14023,2022-05-18,Clothing,West,Mobile App,Standard,20.33,1,10,18.3,2.83,CUST-1690
ORD-14024,2023-05-29,Home & Garden,South,In-Store,Budget,491.14,2,0,982.28,212.34,CUST-1629
ORD-14025,2022-07-21,Books,West,In-Store,Budget,13.17,1,0,13.17,4.25,CUST-2234
ORD-14026,2023-02-09,Sports,North,In-Store,Budget,266.18,1,0,266.18,71.46,CUST-2256
ORD-14027,2024-09-24,Electronics,North,In-Store,Budget,535.57,2,15,910.47,257.07,CUST-1473
ORD-14028,2023-11-09,Electronics,South,In-Store,Standard,567.12,1,5,538.76,78.0,CUST-2952
ORD-14029,2024-01-02,Clothing,East,Mobile App,Standard,186.38,5,10,838.71,162.01,CUST-2853
ORD-14030,2022-09-20,Home & Garden,Central,In-Store,Budget,436.58,2,10,785.84,250.54,CUST-1731
ORD-14031,2023-04-26,Sports,South,Online,Standard,294.32,3,0,882.96,181.93,CUST-1406
ORD-14032,2022-07-24,Electronics,Central,Mobile App,Premium,284.63,1,0,284.63,65.78,CUST-2358
ORD-14033,2023-08-07,Electronics,East,Online,Budget,320.21,4,5,1216.8,317.45,CUST-2326
ORD-14034,2022-05-23,Clothing,North,Online,Premium,63.91,1,0,63.91,16.38,CUST-1595
ORD-14035,2023-02-01,Beauty,South,In-Store,Premium,60.81,3,0,182.43,51.16,CUST-1449
ORD-14036,2023-10-13,Beauty,North,In-Store,Premium,12.19,1,0,12.19,2.08,CUST-1952
ORD-14037,2024-09-22,Electronics,Central,Online,Budget,824.3,2,15,1401.31,149.87,CUST-1272
ORD-14038,2024-07-11,Sports,Central,In-Store,Standard,359.34,5,0,1796.7,476.39,CUST-2275
ORD-14039,2023-11-04,Books,East,In-Store,Budget,56.62,1,5,53.79,18.37,CUST-2211
ORD-14040,2023-09-19,Books,West,In-Store,Budget,,3,0,92.01,14.07,CUST-2275
ORD-14041,2022-11-09,Sports,North,Online,Standard,167.62,1,5,159.24,31.96,CUST-1231
ORD-14042,2024-01-17,Home & Garden,South,Online,Premium,456.71,2,0,913.42,163.09,CUST-1194
ORD-14043,2023-10-10,Electronics,East,Online,Premium,219.35,-4,10,789.66,174.43,CUST-2958
ORD-14044,2024-05-27,Books,Central,Online,Standard,44.38,4,10,159.77,25.38,CUST-1475
ORD-14045,2022-12-12,Books,Central,Mobile App,Standard,19.03,1,20,15.22,1.81,CUST-1629
ORD-14046,2022-01-10,Sports,Central,Mobile App,Budget,279.33,4,5,1061.45,235.26,CUST-1676
ORD-14047,2023-10-04,Electronics,Central,Online,Premium,1092.39,3,0,3277.17,732.52,CUST-2013
ORD-14048,2023-05-20,Clothing,South,Online,Standard,,2,15,69.94,16.01,CUST-2781
ORD-14049,2023-03-30,Electronics,West,Mobile App,Budget,336.63,3,0,1009.89,229.62,CUST-2742
ORD-14050,2024-06-12,Electronics,Central,Mobile App,Premium,366.82,1,0,366.82,96.01,CUST-1731
ORD-14051,2023-07-21,Sports,East,Mobile App,Standard,267.3,1,0,267.3,86.14,CUST-1571
ORD-14052,2024-01-07,Electronics,East,In-Store,Premium,201.54,1,5,191.46,31.61,CUST-1904
ORD-14053,2022-10-03,Beauty,West,Mobile App,Standard,95.04,1,0,95.04,32.24,CUST-1239
ORD-14054,2023-11-11,Beauty,South,In-Store,Standard,26.73,2,5,50.79,11.76,CUST-1949
ORD-14055,2024-09-09,Electronics,South,Mobile App,Premium,452.64,1,20,362.11,103.28,CUST-2315
ORD-14056,2024-08-05,Books,West,In-Store,Standard,40.97,1,5,38.92,11.71,CUST-1247
ORD-14057,2024-07-01,Home & Garden,West,Mobile App,Standard,412.44,3,0,1237.32,361.14,CUST-2304
ORD-14058,2024-01-05,Books,North,In-Store,Budget,49.97,2,5,94.94,26.56,CUST-2310
ORD-14059,2023-09-18,Clothing,East,Online,Premium,87.19,5,0,435.95,45.74,CUST-1964
